time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/loss,train/entropy_loss
34816,26,64.77,2.5993,1296,17,0.2,-0.0055736802285537125,0.2549712657928467,0.0003,0.008672044,160,0.025830078125,7.602209973335266,3.3169186115264893,-1.2047395288944245
36864,28,68.22,2.3487999999999993,1295,18,0.2,-0.0038680186204146593,0.24190711975097656,0.0003,0.0055945218,170,0.00791015625,10.645857191085815,5.3463311195373535,-1.2001999109983443
38912,29,70.93,2.8667000000000002,1306,19,0.2,-0.006321777816629038,0.37238192558288574,0.0003,0.007927296,180,0.026708984375,7.934559071063996,2.985452890396118,-1.1891116827726365
40960,31,73.8,2.688,1304,20,0.2,-0.0069970486336387696,0.23744702339172363,0.0003,0.010236406,190,0.03173828125,9.99609944820404,5.362194538116455,-1.1786176592111588
43008,33,73.98,2.7541999999999995,1288,21,0.2,-0.003959402634063735,0.2768113613128662,0.0003,0.005056235,200,0.00615234375,13.619640660285949,7.578671932220459,-1.1797447860240937
45056,34,73.15,2.2955000000000005,1288,22,0.2,-0.006439120462164283,0.35226213932037354,0.0003,0.006206221,210,0.0275390625,9.260268449783325,4.358673572540283,-1.1623833805322648
47104,36,75.52,2.7328,1287,23,0.2,-0.00495407702983357,0.2259325385093689,0.0003,0.009271684,220,0.024755859375,7.611042785644531,3.5193023681640625,-1.1451005667448044
49152,37,77.83,3.319700000000001,1293,24,0.2,-0.00607099492335692,0.06207245588302612,0.0003,0.009883237,230,0.02685546875,13.58438320159912,5.603060722351074,-1.1318119436502456
51200,39,82.12,4.9078,1301,25,0.2,-0.004025286290561781,0.12938684225082397,0.0003,0.00695645,240,0.0134765625,13.479377913475037,7.143006801605225,-1.131201821565628
53248,40,85.48,4.916199999999999,1309,26,0.2,-0.003678165841847658,0.2596536874771118,0.0003,0.009752227,250,0.0119140625,15.22355649471283,8.236836433410645,-1.1095291286706925
55296,41,85.07,5.1652999999999984,1317,27,0.2,-0.002841761184390634,0.41691654920578003,0.0003,0.0021578965,260,0.001904296875,8.00116012096405,4.661251544952393,-1.11684690117836
57344,43,86.64,4.8386000000000005,1324,28,0.2,-0.003879932366544381,0.26542484760284424,0.0003,0.004933684,270,0.02041015625,10.761261677742004,4.657639026641846,-1.0927378475666045
59392,44,85.43,3.5587,1324,29,0.2,-0.0042343612702097745,0.27528876066207886,0.0003,0.007841535,280,0.017578125,14.000803375244141,6.723441123962402,-1.091126236319542
61440,46,85.5,3.576000000000001,1326,30,0.2,-0.004098155850078911,0.2855546474456787,0.0003,0.0030378366,290,0.006005859375,9.736247253417968,4.405947208404541,-1.0980360567569734
63488,48,90.0,4.474,1320,31,0.2,-0.004552644677460194,0.19276362657546997,0.0003,0.0071541443,300,0.02294921875,16.372030711174013,9.209634780883789,-1.0853790521621705
65536,49,93.15,4.5075,1310,32,0.2,-0.005214465752942488,0.2998694181442261,0.0003,0.005728404,310,0.028369140625,9.732575500011444,4.873988628387451,-1.0745239436626435
67584,51,96.62,4.094799999999998,1305,33,0.2,-0.0054690810851752755,0.2782193422317505,0.0003,0.0060575632,320,0.020703125,9.149008285999297,3.5365469455718994,-1.0711166590452195
69632,53,99.11,3.7749,1302,34,0.2,-0.008285141293890774,0.26818203926086426,0.0003,0.007504083,330,0.043994140625,10.131190466880799,5.740767478942871,-1.0540611624717713
71680,55,102.46,4.6293999999999995,1296,35,0.2,-0.005340969422832131,0.44339948892593384,0.0003,0.0072129793,340,0.02490234375,8.886775958538056,3.629730701446533,-1.0752706944942474
73728,57,101.65,3.7955000000000005,1292,36,0.2,-0.004386234527919442,0.03511291742324829,0.0003,0.004024343,350,0.015576171875,14.78036105632782,5.620034217834473,-1.0813072204589844
75776,58,101.7,4.220999999999999,1290,37,0.2,-0.005725147854536772,0.21433132886886597,0.0003,0.005079128,360,0.010791015625,7.5944239616394045,3.1831300258636475,-1.0711066514253615
77824,60,102.56,5.1414,1286,38,0.2,-0.004001999244792387,0.31265705823898315,0.0003,0.0023140789,370,0.00341796875,11.349730157852173,5.650713920593262,-1.069519606232643
79872,62,104.41,5.8138999999999985,1282,39,0.2,-0.0045557617791928354,0.1718464493751526,0.0003,0.0055510197,380,0.01611328125,13.245266580581665,5.813055992126465,-1.044758453965187
81920,64,106.09,6.902100000000002,1279,40,0.2,-0.0072763494099490345,0.20731449127197266,0.0003,0.0072488147,390,0.032666015625,11.760214853286744,5.709361553192139,-1.055016115307808
83968,65,109.38,8.6102,1275,41,0.2,-0.003325524175306782,0.25671571493148804,0.0003,0.0038031088,400,0.00693359375,13.222586154937744,6.867306709289551,-1.041343030333519
86016,67,108.6,9.611,1265,42,0.2,-0.0032790026045404373,0.3766040802001953,0.0003,0.0030560046,410,0.003125,16.335118675231932,7.536003112792969,-1.0563621461391448
88064,69,105.48,8.4472,1261,43,0.2,-0.005488087510457262,0.4018006920814514,0.0003,0.005105439,420,0.021435546875,14.977596759796143,7.91011905670166,-1.0614758640527726
90112,71,107.6,8.515,1257,44,0.2,-0.005577796138823032,0.5608571767807007,0.0003,0.006887717,430,0.03388671875,9.436097133159638,4.506897449493408,-1.0671448677778244
92160,73,104.51,7.748900000000003,1253,45,0.2,-0.005297926848288626,0.5340596437454224,0.0003,0.0026807452,440,0.006982421875,10.150944900512695,4.185035228729248,-1.046939304471016
94208,75,105.61,7.8409,1248,46,0.2,-0.008838323858799412,0.47200894355773926,0.0003,0.0067191124,450,0.05078125,12.634602522850036,6.287871837615967,-1.0548015505075454
96256,77,106.68,9.334200000000001,1242,47,0.2,-0.0034488805220462384,0.33638525009155273,0.0003,0.005993464,460,0.01689453125,14.990253067016601,6.875494956970215,-1.047103253006935
98304,79,107.3,9.007,1237,48,0.2,-0.0050676021433901045,0.16335546970367432,0.0003,0.005618832,470,0.014892578125,19.50649971961975,8.930212020874023,-1.0407703995704651
100352,81,111.49,10.871100000000002,1234,49,0.2,-0.005326802463969216,0.3876219391822815,0.0003,0.005052126,480,0.01357421875,13.04195442199707,6.1684417724609375,-1.0443337619304658
102400,83,112.69,10.7451,1231,50,0.2,-0.005713873781496659,0.27365678548812866,0.0003,0.0040528337,490,0.0212890625,17.888603115081786,8.144708633422852,-1.0376294434070588
104448,85,114.3,10.079,1228,51,0.2,-0.004960073076654225,0.3401576280593872,0.0003,0.004034461,500,0.027978515625,17.823807787895202,8.014134407043457,-1.030592030286789
106496,87,113.66,8.328399999999998,1223,52,0.2,-0.005817053554346785,0.4839348793029785,0.0003,0.0031748128,510,0.011669921875,9.247955644130707,4.732104301452637,-1.0266469687223434
108544,88,114.66,8.4884,1221,53,0.2,-0.007485235098283738,0.43654245138168335,0.0003,0.0063862787,520,0.035107421875,10.14436537027359,4.910497665405273,-1.023648554086685
110592,90,116.78,9.4062,1219,54,0.2,-0.007609373610466719,0.35381680727005005,0.0003,0.006524227,530,0.029150390625,13.811533951759339,6.2204484939575195,-1.0260144203901291
112640,92,111.58,8.3562,1218,55,0.2,-0.006882500182837248,0.35579657554626465,0.0003,0.0042035505,540,0.019189453125,14.665487098693848,6.741288661956787,-1.0086736649274826
114688,94,113.02,8.159799999999999,1218,56,0.2,-0.009153649635845796,0.44191861152648926,0.0003,0.0069538606,550,0.0609375,12.112102746963501,6.004348278045654,-1.0119524240493774
116736,96,114.03,8.7537,1210,57,0.2,-0.007458016625605524,0.36449354887008667,0.0003,0.005571427,560,0.036083984375,13.623585891723632,6.105189800262451,-1.0088541105389595
118784,98,113.21,8.2369,1205,58,0.2,-0.00665913358097896,0.32906538248062134,0.0003,0.002675058,570,0.021484375,11.308139848709107,4.770312786102295,-1.002304843068123
120832,100,112.63,8.0297,1204,59,0.2,-0.007580477686133236,0.4666387438774109,0.0003,0.0074338084,580,0.022412109375,8.779991722106933,3.709946393966675,-0.9865804225206375
122880,102,116.64,8.235600000000002,1202,60,0.2,-0.008161858544917777,0.2529824376106262,0.0003,0.0067518824,590,0.032470703125,14.404720520973205,6.212487697601318,-0.9640089407563209
124928,104,121.52,9.2138,1200,61,0.2,-0.007365200313506648,0.4375746250152588,0.0003,0.0062172106,600,0.0275390625,11.010978078842163,4.987464904785156,-0.9762719839811325
126976,105,123.3,9.572,1198,62,0.2,-0.006362297607120126,0.5124629139900208,0.0003,0.0037774777,610,0.03544921875,15.65178210735321,7.069472789764404,-0.9736694112420082
129024,108,120.16,9.045399999999999,1186,63,0.2,-0.00888170541729778,0.4261634945869446,0.0003,0.0066411113,620,0.065625,17.91537184715271,8.091938018798828,-0.9660139113664628
131072,110,125.86,10.2974,1184,64,0.2,-0.0056080059235682714,0.6070270538330078,0.0003,0.0057932627,630,0.029443359375,9.692448163032532,4.653825283050537,-0.953599038720131
133120,112,128.51,9.3229,1180,65,0.2,-0.006605982943437993,0.5530382394790649,0.0003,0.0056883614,640,0.0267578125,12.735984706878662,5.348473072052002,-0.9397273108363151
135168,114,127.71,9.3559,1179,66,0.2,-0.008172344078775495,0.6632988452911377,0.0003,0.0042575025,650,0.01748046875,9.725047266483307,4.284391403198242,-0.933876995742321
137216,116,126.01,9.0599,1178,67,0.2,-0.00592309829662554,0.6469212770462036,0.0003,0.0035210084,660,0.016796875,10.162630927562713,5.030868053436279,-0.9089848160743713
139264,118,125.82,8.7078,1175,68,0.2,-0.007485816947882995,0.4314793348312378,0.0003,0.008309057,670,0.04287109375,12.567945766448975,6.464895725250244,-0.9092895194888115
141312,120,128.61,8.698899999999998,1172,69,0.2,-0.007814153723302297,0.39079004526138306,0.0003,0.0064119548,680,0.03876953125,17.059068965911866,6.8038105964660645,-0.9221662938594818
143360,122,130.73,8.808700000000002,1170,70,0.2,-0.008373513875994831,0.5987284183502197,0.0003,0.0072708568,690,0.047509765625,12.114282369613647,5.216194152832031,-0.9198227062821388
145408,124,131.49,9.0451,1169,71,0.2,-0.007050595432519913,0.5032798647880554,0.0003,0.0047452156,700,0.029052734375,11.44927270412445,5.4564433097839355,-0.9138486325740814
147456,126,131.22,8.6778,1166,72,0.2,-0.008749934553634375,0.5755187273025513,0.0003,0.006116653,710,0.03916015625,10.590556478500366,5.13769006729126,-0.9083802238106727
149504,128,134.65,9.064499999999999,1164,73,0.2,-0.008227215363876893,0.5045938491821289,0.0003,0.0053790393,720,0.025537109375,12.044012856483459,5.743241786956787,-0.9061360970139504
151552,130,130.39,8.4071,1163,74,0.2,-0.0064910254091955725,0.5243415236473083,0.0003,0.003678352,730,0.012109375,10.282607007026673,6.000389099121094,-0.8835406571626663
153600,132,130.56,9.855399999999998,1161,75,0.2,-0.007556974550243467,0.4389469027519226,0.0003,0.004315341,740,0.0314453125,13.141923832893372,6.358983516693115,-0.8610683679580688
155648,134,130.55,11.038499999999999,1160,76,0.2,-0.006934383930638432,0.39109891653060913,0.0003,0.006471555,750,0.042724609375,19.182888531684874,9.61955451965332,-0.8558588311076164
157696,136,132.12,11.9498,1158,77,0.2,-0.008515315921977162,0.5697100758552551,0.0003,0.0052759238,760,0.047216796875,10.234575176239014,5.173591613769531,-0.8560595422983169
159744,138,131.36,12.693400000000002,1157,78,0.2,-0.007682864711387083,0.5274811387062073,0.0003,0.004443622,770,0.047802734375,16.26364016532898,8.054352760314941,-0.8734865799546242
161792,139,135.66,14.410400000000003,1157,79,0.2,-0.007514445850392804,0.518399715423584,0.0003,0.0037516684,780,0.01552734375,16.87146575450897,8.481494903564453,-0.8660582557320595
163840,141,132.19,14.451099999999999,1157,80,0.2,-0.005076678929617629,0.4482231140136719,0.0003,0.004986488,790,0.019970703125,19.897455310821535,8.767068862915039,-0.8675275668501854
165888,143,133.3,14.343000000000002,1157,81,0.2,-0.006341954384697601,0.57924485206604,0.0003,0.0055012056,800,0.014306640625,12.951333904266358,6.368605136871338,-0.8681145176291466
167936,145,132.58,15.0442,1157,82,0.2,-0.007513840775936842,0.32845234870910645,0.0003,0.007169937,810,0.0357421875,17.60653030872345,7.723773002624512,-0.8696855649352073
169984,146,129.8,14.667,1157,83,0.2,-0.008970864041475578,0.4239134192466736,0.0003,0.0051533766,820,0.040625,15.362881636619568,7.669647693634033,-0.8475649207830429
172032,149,131.32,14.8948,1153,84,0.2,-0.008114492925233207,0.4356042146682739,0.0003,0.004551014,830,0.0248046875,16.815105271339416,7.529678821563721,-0.8523482531309128
174080,150,127.92,14.5908,1153,85,0.2,-0.009725592203903944,0.6317178010940552,0.0003,0.005790241,840,0.05966796875,9.77548840045929,4.935783386230469,-0.8554014161229133
176128,152,127.66,14.318399999999999,1154,86,0.2,-0.007086281891679392,0.48254984617233276,0.0003,0.0040066633,850,0.02099609375,13.906853413581848,6.38803768157959,-0.845574551820755
178176,154,130.15,15.596499999999999,1153,87,0.2,-0.008838600054150447,0.6202800273895264,0.0003,0.005695671,860,0.04560546875,10.419668889045715,5.038548469543457,-0.8574193030595779
180224,156,132.78,15.8562,1153,88,0.2,-0.008440746352425777,0.44307833909988403,0.0003,0.0042172805,870,0.023095703125,17.298521423339842,7.68784761428833,-0.8395278677344322
182272,158,134.33,15.6007,1153,89,0.2,-0.00852143500233069,0.5375176668167114,0.0003,0.004845011,880,0.034619140625,13.791220021247863,7.286721229553223,-0.839381392300129
184320,159,135.52,15.946800000000001,1153,90,0.2,-0.007295194879407063,0.4095863103866577,0.0003,0.0056961495,890,0.0373046875,19.093183946609496,7.616445064544678,-0.8523776069283485
186368,161,136.65,17.426499999999997,1152,91,0.2,-0.009759604401187972,0.4672810435295105,0.0003,0.005094144,900,0.031005859375,15.745440888404847,7.76255464553833,-0.8251852720975876
188416,163,141.76,18.9634,1152,92,0.2,-0.007414307084400207,0.4533224105834961,0.0003,0.004562132,910,0.033203125,16.05479519367218,7.818210601806641,-0.8231891900300979
190464,165,144.29,20.311099999999996,1152,93,0.2,-0.007986613345565274,0.4423553943634033,0.0003,0.0051308186,920,0.04248046875,17.74847729206085,9.396985054016113,-0.8367211654782295
192512,166,148.75,21.534499999999994,1153,94,0.2,-0.007912657619453967,0.44573938846588135,0.0003,0.0040300842,930,0.032666015625,19.4856449842453,9.891956329345703,-0.8199206799268722
194560,168,148.69,20.7491,1153,95,0.2,-0.006504674380994402,0.44773155450820923,0.0003,0.0041647297,940,0.019775390625,18.24692838191986,7.771499156951904,-0.8144853577017784
196608,170,144.9,20.895,1153,96,0.2,-0.009304517414420843,0.5461511611938477,0.0003,0.006120007,950,0.04990234375,15.701059913635254,7.053135395050049,-0.8012414202094078
198656,172,148.25,21.251499999999997,1153,97,0.2,-0.0070435983943752944,0.41217559576034546,0.0003,0.0032844702,960,0.020947265625,20.60138554573059,10.257863998413086,-0.8047368213534355
200704,174,146.89,19.398100000000003,1153,98,0.2,-0.006680693587986753,0.4227409362792969,0.0003,0.0033449319,970,0.01689453125,17.30664472579956,8.108158111572266,-0.8085190072655678
202752,175,147.1,19.189999999999998,1153,99,0.2,-0.006659381301142275,0.6076855659484863,0.0003,0.0037654615,980,0.021142578125,17.33006672859192,8.834667205810547,-0.8121662631630897
204800,177,149.07,19.329300000000003,1152,100,0.2,-0.007683189981617033,0.5516278743743896,0.0003,0.004149708,990,0.033251953125,16.64647707939148,7.894444465637207,-0.7925942093133926
206848,179,144.99,17.0641,1152,101,0.2,-0.0078074595425277945,0.643290102481842,0.0003,0.0053411983,1000,0.027294921875,14.266512703895568,5.907516956329346,-0.800204248726368
208896,181,150.81,18.8069,1151,102,0.2,-0.007416531257331371,0.5234557390213013,0.0003,0.0055843173,1010,0.04052734375,16.200068306922912,7.863914489746094,-0.7761234298348427
210944,183,154.35,20.4885,1151,103,0.2,-0.006703088525682688,0.48401713371276855,0.0003,0.004409079,1020,0.0240234375,19.0593053817749,9.119197845458984,-0.7700104638934135
212992,185,153.71,20.569900000000004,1150,104,0.2,-0.0040737668692599985,0.3951249122619629,0.0003,0.002710349,1030,0.0130859375,28.86346435546875,11.91599178314209,-0.7594226896762848
215040,187,156.39,21.967100000000002,1148,105,0.2,-0.00626049506245181,0.621187686920166,0.0003,0.0041043675,1040,0.02109375,20.25059244632721,10.352676391601562,-0.752146652340889
217088,188,158.71,23.947899999999994,1148,106,0.2,-0.007668375631328672,0.5236232280731201,0.0003,0.0039029173,1050,0.021337890625,27.863579034805298,12.945015907287598,-0.757300853729248
219136,190,154.27,22.424300000000002,1148,107,0.2,-0.004881731315981597,0.47097742557525635,0.0003,0.002528797,1060,0.018212890625,25.57488884925842,12.589997291564941,-0.7519512474536896
221184,192,154.45,22.5135,1147,108,0.2,-0.007457851979415864,0.6714802980422974,0.0003,0.0042849886,1070,0.0240234375,14.791537213325501,7.212281703948975,-0.7672671616077423
223232,194,153.01,22.597899999999996,1148,109,0.2,-0.008239764394238592,0.544379472732544,0.0003,0.005269571,1080,0.050439453125,18.836270403862,10.016687393188477,-0.7534445017576218
225280,196,148.47,20.743299999999998,1147,110,0.2,-0.009620190731948242,0.5346974730491638,0.0003,0.0047824094,1090,0.040576171875,16.795998048782348,7.629942893981934,-0.7431723892688751
227328,198,145.85,19.390499999999996,1147,111,0.2,-0.010313960863277316,0.6076478362083435,0.0003,0.005108868,1100,0.0578125,13.872716093063355,6.881459712982178,-0.7361686870455741
229376,199,144.77,19.0033,1147,112,0.2,-0.007121187314623967,0.648063063621521,0.0003,0.004361737,1110,0.030859375,14.004038977622987,6.374271869659424,-0.7200412079691887
231424,201,141.03,18.0927,1147,113,0.2,-0.009168910939479247,0.6261926889419556,0.0003,0.005794852,1120,0.036181640625,13.941228437423707,7.010392665863037,-0.7119090810418129
233472,203,140.98,18.748199999999997,1148,114,0.2,-0.006904594539082609,0.5039129257202148,0.0003,0.003578552,1130,0.01689453125,19.705342102050782,9.505834579467773,-0.7082112818956375
235520,204,137.87,18.774299999999997,1148,115,0.2,-0.007920391764491797,0.5885210037231445,0.0003,0.005194629,1140,0.0517578125,17.724933743476868,6.839794635772705,-0.7336479753255845
237568,206,136.15,18.9755,1148,116,0.2,-0.009071558382129297,0.5975028276443481,0.0003,0.0051050205,1150,0.03681640625,18.959331583976745,8.88101863861084,-0.7056981176137924
239616,208,132.25,19.191500000000005,1149,117,0.2,-0.00869368762942031,0.7032099962234497,0.0003,0.0043733586,1160,0.031396484375,12.447327995300293,5.946371555328369,-0.7301145836710929
241664,210,131.03,19.0667,1149,118,0.2,-0.004587533685844391,0.6646140813827515,0.0003,0.0022649667,1170,0.010498046875,16.412424540519716,7.980897903442383,-0.7410170406103134
243712,211,130.38,18.8482,1149,119,0.2,-0.00903907346073538,0.7104990482330322,0.0003,0.007491814,1180,0.065966796875,10.453248596191406,4.475647449493408,-0.724902267754078
245760,213,132.71,19.1389,1150,120,0.2,-0.0059475241811014715,0.547984778881073,0.0003,0.0033353013,1190,0.0228515625,16.34676375389099,7.6255645751953125,-0.7335749804973603
247808,215,136.42,19.7078,1150,121,0.2,-0.006179871939821169,0.5010682344436646,0.0003,0.0040952303,1200,0.0203125,17.254564547538756,9.783973693847656,-0.7040197893977165
249856,217,133.26,18.894399999999997,1150,122,0.2,-0.006673355895327404,0.41945135593414307,0.0003,0.0038833984,1210,0.020703125,21.496165466308593,9.131388664245605,-0.7133341133594513
251904,218,136.84,19.0946,1150,123,0.2,-0.007052093121455982,0.49445676803588867,0.0003,0.0042076455,1220,0.022216796875,17.515346240997314,8.126399040222168,-0.7018803179264068
253952,220,139.71,20.1009,1150,124,0.2,-0.010579145536758006,0.526368260383606,0.0003,0.0063497596,1230,0.06142578125,18.31662998199463,9.006041526794434,-0.7231803327798844
256000,222,141.22,19.4128,1148,125,0.2,-0.0046833464002702385,0.6001801490783691,0.0003,0.002390434,1240,0.01025390625,23.083125734329222,11.693622589111328,-0.7014575451612473
258048,224,143.42,20.1078,1149,126,0.2,-0.006027881102636456,0.7582727074623108,0.0003,0.003659737,1250,0.017626953125,12.735702157020569,5.006475925445557,-0.7108946174383164
260096,226,143.72,19.976800000000004,1149,127,0.2,-0.007194187305867672,0.7477373480796814,0.0003,0.0038902822,1260,0.025390625,12.032016038894653,6.155442237854004,-0.6987437918782234
262144,227,144.16,20.434400000000004,1150,128,0.2,-0.009889518120326101,0.6601324677467346,0.0003,0.0054833805,1270,0.05400390625,13.2188951253891,6.560960292816162,-0.699646906554699
264192,229,145.15,19.812500000000004,1150,129,0.2,-0.006626789679285139,0.5984907150268555,0.0003,0.003408934,1280,0.0185546875,14.507939624786378,6.547426700592041,-0.7089001759886742
266240,231,145.4,21.123,1150,130,0.2,-0.006194536521797999,0.5856837630271912,0.0003,0.00405859,1290,0.02734375,16.875099635124208,7.20375919342041,-0.7062667414546013
268288,233,141.01,20.655899999999995,1149,131,0.2,-0.007147508661728352,0.3816465735435486,0.0003,0.0046749404,1300,0.02412109375,19.86599087715149,7.993286609649658,-0.6986543074250221
270336,235,134.45,20.051499999999997,1149,132,0.2,-0.0070469090947881344,0.544874370098114,0.0003,0.0036414703,1310,0.02939453125,14.052347946166993,7.3434953689575195,-0.6641413122415543
272384,236,130.55,19.881500000000003,1149,133,0.2,-0.007049688708502799,0.6956138610839844,0.0003,0.0038098218,1320,0.02412109375,11.27760820388794,5.138632297515869,-0.6806189075112343
274432,238,126.59,19.1871,1149,134,0.2,-0.008648177125724032,0.6577270030975342,0.0003,0.004242503,1330,0.041015625,14.624577689170838,5.915426731109619,-0.6848330736160279
276480,239,123.14,18.4926,1152,135,0.2,-0.00848754717153497,0.636288046836853,0.0003,0.0056150854,1340,0.035400390625,17.436796140670776,7.034765720367432,-0.6687858015298843
278528,241,130.13,19.787699999999997,1152,136,0.2,-0.009829587116837502,0.570881724357605,0.0003,0.0054830634,1350,0.062060546875,14.95077748298645,6.792553424835205,-0.6677729204297066
280576,243,132.2,19.095,1152,137,0.2,-0.005958147335331887,0.6910909414291382,0.0003,0.0047321846,1360,0.018798828125,14.408002877235413,6.382583141326904,-0.6762573271989822
282624,245,132.99,19.2031,1152,138,0.2,-0.00798882048111409,0.731352686882019,0.0003,0.0043481966,1370,0.040625,15.920199131965637,7.492289066314697,-0.6663625612854958
284672,247,137.27,20.7593,1150,139,0.2,-0.009544265462318435,0.5956902503967285,0.0003,0.004527172,1380,0.037841796875,18.451716351509095,9.065987586975098,-0.6566662102937698
286720,249,140.1,20.936000000000003,1150,140,0.2,-0.01036480611655861,0.715267539024353,0.0003,0.0058686323,1390,0.04267578125,14.72767596244812,6.601080894470215,-0.6443987935781479
288768,251,144.72,22.541800000000002,1149,141,0.2,-0.009885005420073867,0.7111961841583252,0.0003,0.005455854,1400,0.05771484375,15.435397362709045,7.4105024337768555,-0.6539265185594558
290816,252,150.13,24.005700000000004,1149,142,0.2,-0.008822211262304336,0.6437513828277588,0.0003,0.004410676,1410,0.036474609375,17.20693724155426,7.753955841064453,-0.6278409242630005
292864,254,149.26,24.333399999999997,1149,143,0.2,-0.008261596469674259,0.6731266379356384,0.0003,0.005170631,1420,0.026904296875,15.16538164615631,6.633981704711914,-0.6391047269105912
294912,256,148.26,24.382399999999997,1149,144,0.2,-0.006564714648993686,0.707274317741394,0.0003,0.0030020352,1430,0.023681640625,15.513457465171815,7.047638416290283,-0.6507226184010506
296960,258,152.15,26.9075,1149,145,0.2,-0.011176849191542715,0.7055500149726868,0.0003,0.008205718,1440,0.06923828125,19.224999165534975,9.027596473693848,-0.648927791416645
299008,260,157.83,29.3437,1146,146,0.2,-0.006789898144779727,0.5954231023788452,0.0003,0.0030566936,1450,0.0220703125,19.640803337097168,9.313949584960938,-0.6486865416169166
301056,262,157.89,30.4151,1146,147,0.2,-0.0062346829567104575,0.5846166610717773,0.0003,0.0026911488,1460,0.008251953125,21.047946166992187,9.2129487991333,-0.6556101977825165
303104,264,157.75,30.931500000000007,1146,148,0.2,-0.0075135974446311595,0.5014718770980835,0.0003,0.004229706,1470,0.0265625,23.55056562423706,12.03696060180664,-0.6546615928411483
305152,266,151.27,29.000300000000003,1146,149,0.2,-0.007812949491199105,0.6184716820716858,0.0003,0.0038277297,1480,0.018115234375,21.795234632492065,9.608601570129395,-0.6331852182745934
307200,268,147.9,29.166999999999998,1146,150,0.2,-0.0069625576841644944,0.6657304763793945,0.0003,0.0043893643,1490,0.030712890625,17.418670463562012,7.597499847412109,-0.6212915673851966
309248,269,151.08,31.042199999999998,1145,151,0.2,-0.008048882760340348,0.5872409343719482,0.0003,0.0039965627,1500,0.035986328125,18.15106592178345,9.175960540771484,-0.6187264889478683
311296,271,156.2,32.275,1145,152,0.2,-0.005976141488645226,0.6421219706535339,0.0003,0.0030783191,1510,0.02158203125,16.463647842407227,7.437638282775879,-0.6347698450088501
313344,273,155.47,31.9953,1145,153,0.2,-0.0068499968154355885,0.6065858602523804,0.0003,0.0034686285,1520,0.023046875,22.52759747505188,8.501701354980469,-0.6361191838979721
315392,275,158.25,32.92949999999999,1144,154,0.2,-0.008827715454390272,0.7516399621963501,0.0003,0.005597081,1530,0.051611328125,13.808260059356689,6.014641284942627,-0.6268407493829727
317440,277,157.7,32.428,1144,155,0.2,-0.007638019858859479,0.6877306699752808,0.0003,0.0038890848,1540,0.025390625,23.454778909683228,10.442030906677246,-0.6422530382871627
319488,278,161.11,33.6679,1145,156,0.2,-0.008250337175559253,0.7908139228820801,0.0003,0.004456055,1550,0.031591796875,16.30902557373047,7.673330783843994,-0.6154283627867698
321536,280,165.6,36.452,1144,157,0.2,-0.007061335362959653,0.6974994540214539,0.0003,0.0036444957,1560,0.020263671875,18.707774567604066,9.178630828857422,-0.6155650809407234
323584,282,170.72,37.217800000000004,1145,158,0.2,-0.008530677494127304,0.6991318464279175,0.0003,0.0051833196,1570,0.03857421875,18.561428904533386,8.33315658569336,-0.6203171402215958
325632,284,167.71,36.3549,1145,159,0.2,-0.01022381845396012,0.6890099048614502,0.0003,0.0052632215,1580,0.04931640625,22.90014319419861,10.510448455810547,-0.6075720980763435
327680,286,163.5,34.053000000000004,1144,160,0.2,-0.006880747654940933,0.6508074998855591,0.0003,0.004739708,1590,0.0232421875,18.923087120056152,8.16767692565918,-0.6086189523339272
329728,288,166.57,35.647299999999994,1144,161,0.2,-0.008311077428516,0.7433151006698608,0.0003,0.0030845988,1600,0.023876953125,14.296327137947083,6.224893093109131,-0.6076300039887428
331776,290,165.83,35.1047,1143,162,0.2,-0.006838970613898709,0.5194709300994873,0.0003,0.0025945008,1610,0.0189453125,26.9738347530365,11.707219123840332,-0.61613077968359
333824,291,166.71,34.0559,1143,163,0.2,-0.007795066124526784,0.8013113737106323,0.0003,0.004831198,1620,0.030419921875,12.256474876403809,5.835048198699951,-0.6235391736030579
335872,293,171.25,35.936499999999995,1142,164,0.2,-0.00749390012351796,0.7095088958740234,0.0003,0.0054907147,1630,0.03447265625,19.292180824279786,8.236544609069824,-0.6275890603661537
337920,295,168.29,34.9931,1141,165,0.2,-0.0065255663357675076,0.6452325582504272,0.0003,0.004869093,1640,0.0294921875,22.782300901412963,10.879015922546387,-0.6137545362114907
339968,297,169.41,36.5619,1140,166,0.2,-0.007230073644313962,0.6805803775787354,0.0003,0.0047800625,1650,0.037060546875,22.77696180343628,11.501258850097656,-0.6137457072734833
342016,300,168.37,35.6823,1138,167,0.2,-0.00904504771460779,0.6291365623474121,0.0003,0.0055014407,1660,0.035400390625,21.11843514442444,9.959210395812988,-0.6238487780094146
344064,302,170.73,37.594699999999996,1139,168,0.2,-0.0075654765823856,0.7889326810836792,0.0003,0.0036865543,1670,0.03896484375,14.266827178001403,6.7746500968933105,-0.604122819006443
346112,303,167.71,37.4629,1139,169,0.2,-0.008375729550607502,0.7126820087432861,0.0003,0.005026353,1680,0.042626953125,16.55541272163391,7.727527141571045,-0.601723650097847
